M03852_2.00	M03852_2.00_OdsH_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M03855_2.00	M03855_2.00_CG11294_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M03856_2.00	M03856_2.00_CG11294_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M03857_2.00	M03857_2.00_CG11085_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M03858_2.00	M03858_2.00_CG11085_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M03863_2.00	M03863_2.00_lms_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M03864_2.00	M03864_2.00_lms_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M03865_2.00	M03865_2.00_CG9876_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M03866_2.00	M03866_2.00_CG9876_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M03867_2.00	M03867_2.00_CG9876_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M03868_2.00	M03868_2.00_CG9876_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M03871_2.00	M03871_2.00_exex_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M03872_2.00	M03872_2.00_pb_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M03874_2.00	M03874_2.00_CG32532_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M03875_2.00	M03875_2.00_CG2808_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M03876_2.00	M03876_2.00_CG5369_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M03877_2.00	M03877_2.00_CG5369_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M03878_2.00	M03878_2.00_CG5369_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M03879_2.00	M03879_2.00_Vsx1_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M03880_2.00	M03880_2.00_Vsx2_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M03881_2.00	M03881_2.00_Vsx2_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M03882_2.00	M03882_2.00_Hmx_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	SELEX	SimilarityRegression	inferred
M06212_2.00	M06212_2.00_al_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06213_2.00	M06213_2.00_al_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06217_2.00	M06217_2.00_Dll_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06218_2.00	M06218_2.00_Dll_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06226_2.00	M06226_2.00_Dfd_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06227_2.00	M06227_2.00_Dfd_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06228_2.00	M06228_2.00_Dfd_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06229_2.00	M06229_2.00_Dr_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06230_2.00	M06230_2.00_Dr_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06231_2.00	M06231_2.00_bsh_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06232_2.00	M06232_2.00_bsh_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06233_2.00	M06233_2.00_ems_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06234_2.00	M06234_2.00_ems_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06235_2.00	M06235_2.00_ems_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06236_2.00	M06236_2.00_en_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06237_2.00	M06237_2.00_en_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06238_2.00	M06238_2.00_en_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06239_2.00	M06239_2.00_en_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06240_2.00	M06240_2.00_eve_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06241_2.00	M06241_2.00_eve_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06242_2.00	M06242_2.00_eve_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06255_2.00	M06255_2.00_inv_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06256_2.00	M06256_2.00_inv_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06257_2.00	M06257_2.00_inv_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06260_2.00	M06260_2.00_lab_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06261_2.00	M06261_2.00_lab_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06262_2.00	M06262_2.00_slou_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06263_2.00	M06263_2.00_slou_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06264_2.00	M06264_2.00_ro_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06265_2.00	M06265_2.00_ro_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06266_2.00	M06266_2.00_Scr_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06267_2.00	M06267_2.00_Scr_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06276_2.00	M06276_2.00_zen_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06277_2.00	M06277_2.00_zen_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06278_2.00	M06278_2.00_zen_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06279_2.00	M06279_2.00_zen2_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06280_2.00	M06280_2.00_zen2_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06281_2.00	M06281_2.00_zen2_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06289_2.00	M06289_2.00_C15_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06290_2.00	M06290_2.00_C15_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06291_2.00	M06291_2.00_hbn_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06292_2.00	M06292_2.00_hbn_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06293_2.00	M06293_2.00_E5_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06294_2.00	M06294_2.00_E5_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06301_2.00	M06301_2.00_repo_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06302_2.00	M06302_2.00_repo_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06307_2.00	M06307_2.00_btn_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06308_2.00	M06308_2.00_btn_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06309_2.00	M06309_2.00_otp_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06310_2.00	M06310_2.00_otp_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06311_2.00	M06311_2.00_unpg_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06312_2.00	M06312_2.00_unpg_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06317_2.00	M06317_2.00_Rx_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06318_2.00	M06318_2.00_Rx_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06321_2.00	M06321_2.00_Pph13_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06322_2.00	M06322_2.00_Pph13_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06323_2.00	M06323_2.00_NK7.1_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06324_2.00	M06324_2.00_NK7.1_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06325_2.00	M06325_2.00_PHDP_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06326_2.00	M06326_2.00_PHDP_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06329_2.00	M06329_2.00_ind_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06330_2.00	M06330_2.00_OdsH_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06331_2.00	M06331_2.00_OdsH_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06337_2.00	M06337_2.00_CG11294_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06338_2.00	M06338_2.00_CG11294_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06339_2.00	M06339_2.00_CG11085_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06340_2.00	M06340_2.00_CG11085_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06347_2.00	M06347_2.00_lms_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06348_2.00	M06348_2.00_lms_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06349_2.00	M06349_2.00_lms_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06350_2.00	M06350_2.00_CG9876_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06351_2.00	M06351_2.00_CG9876_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06354_2.00	M06354_2.00_CG18599_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06355_2.00	M06355_2.00_CG18599_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06364_2.00	M06364_2.00_exex_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06365_2.00	M06365_2.00_exex_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06366_2.00	M06366_2.00_pb_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06367_2.00	M06367_2.00_pb_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06370_2.00	M06370_2.00_CG32532_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06371_2.00	M06371_2.00_CG32532_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06372_2.00	M06372_2.00_CG34031_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06373_2.00	M06373_2.00_CG34031_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
M06380_2.00	M06380_2.00_Vsx1_Drosophila_melanogaster	NKX1-2	Homeodomain	Homeobox	Q9UD57	Helix-turn-helix domains{3}	Homeo domain factors{3.1}	NK-related factors{3.1.2}	NK-1{3.1.2.13}	B1H	SimilarityRegression	inferred
